label_Current_Teacher,CNTLNUM_T,SCHCNTL,CNTLNUM_P,vacnc_difficult_STEM_Yes,number_of_dependents,region_Northeast,region_West,marital_status_Married,race_t_White,race_t_Black,race_t_Hispanic,gender_t_Female,summer_teaching_Yes,nonteaching_job_Yes,nonschool_job_Yes,extracur_act_Yes,merit_pay_Yes,union_member_Yes,BA_major_code_STEM,MA_major_code_STEM,main_tch_fields_cert_type_Regular,MA_deg_Yes,pd_time,pd_finance,remain_in_teaching,STEM_teaching_field,STEM_hours_taught,public_ft_exp,public_pt_exp,private_ft_exp,class_org,main_teaching_lastyr_Same_as_thisyr,ft_pt_status_FT,teaches_ungraded_Yes,teaches_7_to_12,new_teacher_Yes,percent_minority_students,FRPL_eligible_k_12_students,student_teacher_ratio,sch_type,level_Elementary,urbanicity,title_I_receive_students_Yes,age_p,salary,yrs_princpl_this_sch,yrs_princpl_oth_schls,yrs_tchng_before_princpl,yrs_tchng_since_princpl,deg_highest_P,race_p_Black,race_p_White,race_p_Hispanic,gender_p_Female,incentives_pay,incentives_recruit_NonSTEM
1,114919,108076,111082,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,10,1,0,1,3,1,1,0,0,1,3,4,17.14,3,1,3,1,3,4,10,0,3,0,5,0,1,0,0,1,0
1,145785,108076,111082,0,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,2,0,9,7,0,0,3,1,1,0,0,0,3,4,17.14,3,1,3,1,3,4,10,0,3,0,5,0,1,0,0,1,0
1,123934,108080,107737,0,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,2,0,9,23,0,5,3,1,1,0,0,0,3,4,16.6,1,1,1,1,4,4,3,5,5,0,4,0,1,0,1,1,0
1,136255,108089,110366,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,2,1,1,1,1,1,0,1,0,3,3,19.02,1,1,3,1,4,2,9,0,10,0,4,0,1,0,1,1,1
1,124669,108090,102043,1,2,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,9,2,0,1,1,1,0,1,0,2,2,21.92,1,0,2,0,3,6,6,0,21,0,3,0,1,0,0,0,0
1,102355,108093,101333,1,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,15,9,0,0,5,1,1,0,1,0,1,3,9.73,1,0,3,1,1,1,1,0,9,0,2,0,1,0,0,0,1
1,112171,108093,101333,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,5,1,0,2,0,0,1,1,1,0,1,1,1,3,9.73,1,0,3,1,1,1,1,0,9,0,2,0,1,0,0,0,1
1,110460,108095,104225,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,5,2,2,0,3,1,1,0,0,0,4,4,14.64,1,1,1,1,5,5,3,6,23,0,3,0,1,0,1,0,0
1,143584,108095,104225,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,3,0,7,14,0,0,3,1,1,0,0,0,4,4,14.64,1,1,1,1,5,5,3,6,23,0,3,0,1,0,1,0,0
1,145929,108101,111188,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,2,0,0,3,0,0,1,1,0,0,0,1,3,3,15.84,1,1,2,1,4,6,0,0,9,0,4,0,1,0,1,1,1
1,125548,108106,100213,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,5,0,0,1,0,0,1,0,1,0,1,1,2,3,15.57,1,0,1,1,4,4,2,0,20,2,4,0,1,0,1,0,0
1,127973,108107,106342,0,4,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,12,23,0,0,3,1,1,0,0,0,1,3,12.5,1,1,2,1,3,2,7,0,11,0,4,0,1,0,1,0,0
1,111085,108118,110305,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,4,3,15.49,3,1,1,0,2,6,8,0,11,0,3,0,1,0,0,1,1
1,134504,108124,104059,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,0,4,1,0,0,1,1,3,4,14.21,1,1,3,0,5,2,2,2,29,3,3,0,1,0,0,1,0
1,119420,108129,105077,0,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,10,5,0,0,3,0,1,0,0,0,2,3,13.34,1,1,3,0,5,2,10,0,16,0,3,0,1,0,1,0,0
1,137425,108129,105077,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,5,0,10,5,0,0,5,0,1,0,0,0,2,3,13.34,1,1,3,0,5,2,10,0,16,0,3,0,1,0,1,0,0
1,109437,108147,108186,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,8,9,0,0,3,1,1,0,0,0,3,3,21.33,1,1,3,1,1,2,5,0,4,1,3,0,1,0,0,0,0
1,135439,108157,103204,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,1,0,1,0,1,1,2,3,13.45,1,0,3,0,2,3,3,3,11,1,3,0,1,0,0,0,0
1,121507,108171,109768,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,10,1,1,0,3,1,1,0,0,1,3,4,11.42,1,1,2,1,5,2,1,0,21,0,3,0,1,0,1,0,0
1,114749,108177,104733,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,2,0,0,12,1,0,1,1,0,0,1,0,1,2,14.84,1,0,2,0,5,6,0,14,11,0,4,0,1,0,0,0,0
1,128345,108183,108106,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,2,0,0,1,1,1,0,1,1,3,3,13.04,1,0,2,0,1,4,1,0,16,1,3,0,1,0,1,0,0
1,131407,108183,108106,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,2,0,0,1,1,1,0,1,1,3,3,13.04,1,0,2,0,1,4,1,0,16,1,3,0,1,0,1,0,0
1,100613,108194,109679,1,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,5,0,11,6,0,0,3,1,1,0,1,0,4,4,17.11,1,1,3,0,1,4,4,4,3,0,3,1,0,0,1,0,0
1,120344,108194,109679,1,2,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,25,0,0,1,1,1,0,1,0,4,4,17.11,1,1,3,0,1,4,4,4,3,0,3,1,0,0,1,0,0
1,122959,108194,109679,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,1,1,4,4,17.11,1,1,3,0,1,4,4,4,3,0,3,1,0,0,1,0,0
1,144971,108199,108450,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,5,1,0,14,0,1,1,0,1,0,0,0,4,3,12.81,1,1,1,1,3,3,2,24,3,0,3,1,0,0,1,0,1
1,117389,108206,107807,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,5,0,0,29,2,0,1,1,1,0,1,0,4,1,23.76,1,0,2,1,1,6,2,5,5,0,5,0,1,0,0,0,0
1,131424,108206,107807,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5,0,1,0,3,0,0,0,1,1,4,1,23.76,1,0,2,1,1,6,2,5,5,0,5,0,1,0,0,0,0
1,134649,108207,104352,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,0,4,1,0,1,0,1,0,3,3,7.0,1,0,2,1,1,3,2,0,10,0,3,0,1,0,1,0,0
1,131149,108210,103685,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,8,6,0,0,3,1,1,0,0,0,1,2,34.79,1,1,2,1,2,4,5,0,12,0,5,0,1,0,1,1,0
1,101457,108221,109307,0,6,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,8,8,0,1,1,0,0,1,0,1,2,7.33,1,0,3,1,1,1,4,4,7,0,3,0,1,0,1,0,0
1,116139,108222,109282,0,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,8,36,0,0,3,1,1,0,1,0,1,3,12.5,1,1,2,0,4,5,1,9,20,0,3,0,1,0,1,0,0
1,119799,108229,103761,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,2,0,8,22,0,0,4,1,1,0,0,0,1,2,13.93,1,1,2,1,1,1,2,0,11,0,4,0,1,0,1,0,0
1,120281,108229,103761,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,0,0,6,0,0,2,1,1,0,0,0,1,2,13.93,1,1,2,1,1,1,2,0,11,0,4,0,1,0,1,0,0
1,121965,108229,103761,0,3,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,0,8,7,0,0,3,1,1,0,0,0,1,2,13.93,1,1,2,1,1,1,2,0,11,0,4,0,1,0,1,0,0
1,146289,108247,106880,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,13,2,0,3,1,0,0,0,0,1,3,18.23,1,1,1,0,4,3,4,24,2,5,4,0,1,0,0,0,0
1,134879,108269,105250,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,2,0,0,1,1,1,0,1,1,1,2,12.97,1,0,3,0,4,4,1,4,7,0,4,0,1,0,1,0,0
1,119364,108283,109374,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,6,1,0,0,3,0,1,0,0,1,4,4,15.25,1,1,2,1,3,3,1,0,13,0,3,0,1,0,1,0,0
1,136055,108287,102007,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,10,29,0,0,5,1,1,0,0,0,2,2,13.3,1,1,2,1,5,4,5,2,30,0,4,0,1,0,1,0,0
1,111584,108289,105921,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,3,4,5.49,4,0,2,0,2,4,0,13,6,0,3,0,1,0,1,0,0
1,137395,108290,110240,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,2,2,13.8,1,0,3,1,2,2,10,0,10,0,3,0,1,0,0,0,0
1,144513,108292,105912,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,4,0,0,1,1,1,0,1,0,1,0,9.81,1,0,3,0,5,2,1,16,15,0,3,0,1,0,0,0,0
1,117648,108295,100188,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,18,11,0,0,4,1,1,0,0,0,2,1,24.16,1,1,2,0,4,5,4,8,12,15,5,0,0,1,1,1,0
1,135864,108301,104607,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,4,1,10.42,1,0,3,0,5,4,0,25,7,0,5,0,1,0,0,1,0
1,135849,108306,101163,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,4,0,0,2,0,0,1,1,1,0,1,1,3,3,18.67,1,0,1,0,4,5,4,4,23,0,5,0,1,0,0,1,0
1,105841,108307,103458,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,2,0,0,3,0,0,2,1,1,0,0,1,2,2,18.32,1,1,2,0,4,3,2,10,11,0,4,0,1,0,1,1,0
1,113340,108307,103458,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,7,37,0,1,3,1,1,0,0,0,2,2,18.32,1,1,2,0,4,3,2,10,11,0,4,0,1,0,1,1,0
1,136699,108307,103458,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,2,0,6,3,1,0,3,1,1,0,0,0,2,2,18.32,1,1,2,0,4,3,2,10,11,0,4,0,1,0,1,1,0
1,116338,108320,103368,1,4,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,3,0,0,12,0,0,1,1,1,0,1,0,1,2,11.19,1,0,3,1,3,2,0,0,23,0,3,0,1,0,0,1,0
1,133997,108323,111058,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,0,25,0,0,1,1,1,0,1,0,1,2,14.85,1,0,2,1,3,5,5,0,14,0,3,0,1,0,0,0,0
1,142286,108339,110355,0,3,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,8,11,2,0,3,1,1,0,0,0,2,3,20.55,1,1,2,0,3,4,1,0,11,1,3,1,0,0,1,1,0
1,108579,108341,108963,1,5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,8,0,0,1,1,1,0,1,0,3,3,15.73,1,0,2,0,2,2,3,0,16,0,3,0,1,0,0,0,0
1,147244,108341,108963,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,8,0,0,1,1,1,0,1,0,3,3,15.73,1,0,2,0,2,2,3,0,16,0,3,0,1,0,0,0,0
1,105087,108343,105058,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,8,0,0,1,1,1,0,1,0,3,2,13.99,1,0,3,0,5,3,5,0,28,0,3,0,1,0,0,0,0
1,114283,108350,110222,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,27,0,0,2,1,1,1,0,0,3,4,16.26,1,1,1,1,5,4,12,0,15,0,4,0,1,0,0,1,1
1,112869,108354,103107,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,27,0,1,1,1,1,0,1,0,3,1,18.08,1,0,2,0,4,5,2,0,15,0,4,0,1,0,1,0,0
1,109965,108385,109157,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,5,0,2,5,1,0,3,1,1,0,0,0,2,3,15.08,1,1,2,1,3,3,8,7,13,0,4,0,1,0,1,0,0
1,122663,108388,101678,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,2,0,18,8,0,0,3,1,1,0,0,0,2,2,16.31,1,1,2,0,4,5,12,0,20,0,4,0,1,0,1,1,0
1,138857,108391,107165,0,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,20,0,0,1,0,1,0,0,0,3,3,18.06,1,1,2,0,4,3,5,17,6,0,5,0,1,0,1,1,1
1,124593,108393,104510,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,0,8,14,0,2,3,1,1,0,0,0,4,4,14.78,1,1,3,1,2,3,3,10,8,0,4,0,1,0,0,0,0
1,144764,108393,104510,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,7,10,0,0,5,1,1,0,0,0,4,4,14.78,1,1,3,1,2,3,3,10,8,0,4,0,1,0,0,0,0
1,132563,108397,109902,0,4,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,5,0,1,2,1,0,0,0,0,3,4,11.4,1,1,1,0,2,1,0,6,13,0,3,0,1,0,1,1,1
1,125255,108398,111140,0,3,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,2,0,3,11,0,0,3,1,1,0,0,0,4,4,17.02,3,1,1,0,4,4,10,0,17,10,3,0,0,1,0,1,1
1,134627,108399,102287,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,2,0,8,10,0,0,3,1,1,0,0,0,3,3,14.41,1,1,2,1,2,3,0,0,3,0,4,0,1,0,1,1,1
1,147014,108417,100480,0,4,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,1,1,0,1,1,3,2,18.41,1,0,1,0,5,4,9,0,8,0,3,0,1,0,1,0,1
1,107566,108436,102758,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,26,1,0,1,1,1,0,1,0,4,2,13.8,1,0,3,0,5,5,2,10,20,0,3,0,0,0,0,0,0
1,114340,108440,111233,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,2,1,0,6,1,0,1,1,1,0,1,0,2,2,21.64,1,1,2,0,5,4,25,3,5,0,3,0,1,0,0,0,0
1,112789,108441,107582,0,3,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,8,7,3,0,5,1,0,0,0,0,1,4,18.31,1,1,3,1,5,3,4,13,20,0,3,0,1,0,1,0,0
1,122028,108445,107674,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,3,0,10,2,0,0,3,1,1,0,0,1,4,4,10.0,1,0,3,0,4,2,0,3,8,2,3,0,1,0,0,0,0
1,125393,108445,107674,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,3,1,1,0,0,1,4,4,10.0,1,0,3,0,4,2,0,3,8,2,3,0,1,0,0,0,0
1,147663,108468,101464,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,19,0,9,1,1,1,0,1,0,4,4,21.76,1,0,1,1,4,4,0,1,20,0,3,1,0,0,1,1,1
1,136881,108471,106826,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,10,2,0,0,3,0,1,0,1,1,1,3,15.26,1,0,3,0,2,2,0,0,12,0,3,0,1,0,1,1,0
1,120153,108477,102844,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2,0,0,1,1,1,0,1,1,1,3,5.87,1,0,3,1,1,1,1,1,7,0,3,0,1,0,0,1,0
1,120163,108478,105233,1,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,9,0,0,1,1,1,0,1,0,2,4,9.48,1,0,3,0,2,2,2,2,19,2,3,0,1,0,0,1,0
1,128571,108486,110150,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,2,1,16,3,0,0,4,1,1,0,0,1,2,3,12.5,1,1,3,0,4,3,0,22,7,0,3,0,1,0,0,0,0
1,108931,108492,100880,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,3,0,0,1,0,0,2,0,1,0,0,1,1,3,20.32,1,1,2,1,1,4,4,0,4,0,3,0,1,0,1,0,0
1,136753,108492,100880,1,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,11,1,0,0,4,0,1,0,0,1,1,3,20.32,1,1,2,1,1,4,4,0,4,0,3,0,1,0,1,0,0
1,107281,108500,109213,1,2,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,2,0,0,33,0,0,1,1,1,0,1,0,3,0,1.15,4,0,3,0,4,2,5,7,9,0,3,0,1,0,0,0,0
1,140859,108500,109213,1,2,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,15,2,0,0,3,1,1,0,1,1,3,0,1.15,4,0,3,0,4,2,5,7,9,0,3,0,1,0,0,0,0
1,145027,108502,100020,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,2,0,0,23,0,2,2,1,0,0,0,0,1,3,15.8,1,1,2,1,4,2,5,6,7,7,3,0,1,0,0,1,0
1,100231,108510,102453,1,2,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,16,0,0,1,1,1,0,1,0,2,3,10.94,1,0,3,0,4,3,0,0,21,0,3,0,1,0,0,0,0
1,146857,108520,105322,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,2,2,12.85,1,0,2,0,2,3,1,0,13,1,3,0,1,0,1,0,0
1,104570,108522,110443,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,11,0,0,1,1,1,0,1,0,3,3,12.95,1,0,3,0,1,3,1,0,10,0,4,0,1,0,0,0,0
1,137774,108523,109061,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,5,0,0,6,0,0,4,1,1,0,1,0,2,3,18.21,1,0,1,0,2,3,6,0,11,0,4,0,1,0,1,1,0
1,131604,108525,108226,1,5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2,0,0,1,1,1,0,1,1,4,3,16.37,1,0,3,0,3,3,1,0,20,1,4,0,1,0,1,0,0
1,141276,108533,100156,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,7,1,0,0,3,0,1,0,0,1,4,4,12.67,3,1,1,1,4,3,2,4,13,0,3,0,1,0,1,0,0
1,116190,108536,110457,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,5,0,0,1,1,1,0,0,0,4,4,12.48,1,1,2,1,5,5,3,0,25,3,3,1,0,0,1,1,0
1,104219,108541,104685,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,5,2,0,0,3,1,1,0,0,1,1,4,8.29,1,1,3,1,3,1,16,3,0,25,2,0,1,0,0,0,1
1,121740,108547,107327,1,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,12,3,0,1,0,1,0,1,0,1,3,16.14,1,1,2,0,2,3,2,0,7,0,3,0,1,0,0,0,0
1,123766,108547,107327,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,3,0,0,4,1,1,0,0,1,1,3,16.14,1,1,2,0,2,3,2,0,7,0,3,0,1,0,0,0,0
1,143408,108556,105664,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,1,1,1,0,1,1,4,3,13.2,1,0,2,0,4,4,1,11,12,0,3,0,1,0,0,0,0
1,121312,108564,105554,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,2,0,12,12,0,0,3,1,1,0,0,0,4,4,18.57,1,1,1,1,4,2,2,0,29,0,5,1,0,0,1,0,0
1,122657,108573,101013,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,7,14,0,0,3,1,1,0,0,0,1,4,10.5,1,1,3,1,3,1,13,0,12,13,3,0,1,0,1,0,0
1,105019,108582,105418,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,2,0,0,1,1,1,0,1,1,1,3,7.06,1,0,3,0,1,2,2,0,11,0,3,0,1,0,0,0,0
1,145494,108584,102961,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2,0,0,1,1,1,0,1,1,4,3,14.53,1,0,1,0,5,3,1,0,16,1,3,0,1,0,1,0,0
1,125683,108586,109452,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,10,20,1,0,3,1,1,0,0,0,1,3,9.57,1,1,3,1,4,2,5,0,27,5,3,0,1,0,1,0,0
1,120358,108597,101195,0,3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,8,8,6,1,3,1,1,0,0,0,2,2,15.24,1,1,3,0,3,3,9,2,7,5,3,0,1,0,0,0,0
1,123566,108609,106769,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,11,15,0,0,3,1,1,0,0,0,2,3,18.63,1,1,3,1,3,3,1,6,10,0,3,0,1,0,0,1,0
1,100380,108614,108095,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,5,0,9,22,0,1,3,1,1,0,0,0,2,2,12.58,1,1,2,1,4,3,4,17,7,0,4,0,1,0,0,0,0
1,137467,108634,102455,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,7,2,0,0,3,0,1,0,0,1,4,4,20.74,1,1,3,0,1,1,1,0,10,0,4,0,1,0,1,0,0
1,136477,108650,109427,0,2,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,3,0,6,3,0,0,3,1,1,0,0,1,4,4,20.36,1,1,1,1,3,3,3,3,12,0,3,0,0,1,0,1,1
1,139986,108652,107258,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,0,0,6,0,0,4,1,1,0,1,0,4,4,21.67,1,1,1,0,4,4,2,0,9,1,3,0,1,0,1,1,1
1,133791,108663,105014,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,4,0,0,15,3,0,5,1,0,0,0,0,4,4,10.53,1,1,2,1,2,4,2,0,18,2,4,0,1,0,1,1,0
1,104343,108665,100887,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,10,1,0,0,4,0,1,0,0,1,4,4,16.17,1,1,2,1,4,4,12,0,9,0,5,0,1,0,1,0,0
1,116984,108665,100887,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,2,0,7,2,0,0,3,1,1,0,0,1,4,4,16.17,1,1,2,1,4,4,12,0,9,0,5,0,1,0,1,0,0
1,146730,108674,108908,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,5,0,12,25,3,0,3,1,1,0,0,0,4,4,18.5,1,1,1,1,5,5,1,10,20,0,3,0,1,0,1,1,0
1,103117,108684,105340,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,0,7,14,0,0,5,1,1,0,0,0,4,4,12.52,1,1,1,1,1,1,0,1,10,1,3,1,0,0,1,0,0
1,127248,108685,105119,0,4,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,3,0,0,5,1,0,1,1,1,0,1,0,4,3,27.75,1,1,1,0,4,5,3,3,24,0,3,0,1,0,0,1,1
1,133606,108686,110570,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,14,0,0,1,0,1,0,1,0,4,4,3.08,6,0,1,0,4,3,3,5,5,0,4,0,1,0,0,0,0
1,136279,108691,104354,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,4,0,0,4,0,0,1,1,1,0,1,0,3,2,20.54,1,0,2,0,3,4,2,0,12,0,3,0,1,0,1,0,0
1,102092,108700,109567,1,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,3,8.16,1,0,3,0,3,1,15,9,2,4,3,0,1,0,0,0,0
1,102769,108705,100116,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,1,0,0,3,1,1,0,0,1,4,4,16.41,1,1,2,1,3,2,7,2,17,0,3,0,0,1,0,0,1
1,111148,108710,101569,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,0,1,2,0,0,4,1,1,0,0,1,4,4,9.0,6,1,1,0,4,5,0,10,17,0,5,0,1,0,1,1,0
