CNTLNUM_T,SCHCNTL,CNTLNUM_P,label_Current,age_T,earnings_total,earnings_school,base_salary_T,num_dependents,dependents_age5,region_Midwest,region_Northeast,region_South,region_West,married,race_T_AIAN,race_T_Asian,race_T_Black,race_T_White,race_T_Hispanic,gender_T_Female,summer_teaching,nonteaching_job,nonschool_job,extracur_act,merit_pay,outside_pay,union_member,BA_major_STEM,MA_major_STEM,MA_grad_yr,field_cert_Regular,deg_T_MA,field_cert,deg_T_BA,deg_T_AA,deg_T_BA2,deg_T_MA2,deg_T_EdS,grad_cert,deg_T_Phd,pd_release_t,pd_schedule_t,pd_stipend,pd_tuition_r,pd_conference_r,pd_travel_r,would_be_tch,remain_teaching,field,hrs_tch_ELA,hrs_tch_math,hrs_tch_social,hrs_tch_science,hrs_in_school_wk,total_tch_yr,public_ft_exp,public_pt_exp,private_ft_exp,private_pt_exp,class_Departmentalized,class_Elementary,class_PullOut,class_Self,class_Team,field_same,full_time,teaches_ungraded,teaches_pk,teaches_k,teaches_1st,teaches_2nd,teaches_3rd,teaches_4th,teaches_5th,teaches_6th,teaches_7th,teaches_8th,teaches_9th,teaches_10th,teaches_11th,teaches_12th,new_teacher,private_exp,minority_students,minority_teachers,FRPL_eligible_pk,FRPL_eligible_k12,FRPL_approved_pk,FRPL_approved_k12,title_I_receive_number,stu_tch_ratio,vacnc_gen_elem,vacnc_spec_ed,vacnc_english,vacnc_soc_st,vacnc_comp_sci,vacnc_math,vacnc_biology,vacnc_phys_sci,vacnc_esl,vacnc_foreign_lang,vacnc_music_or_art,vacnc_vo_tech,type_Alternative,type_Elementary,type_Regular,type_Special,type_Voc_Tech,level_Combined,level_Elementary,level_Secondary,urbanicity_LargeCity,urbanicity_SmallTown,urbanicity_MidCity,FRPL_eligible,NLP_participate,title_I_reading,title_I_math,title_I_esl,title_I_receive,age_P,salary_P,yrs_P_this_sch,yrs_P_oth_schls,yrs_tch_before_P,yrs_tch_since_P,deg_P_Associate,deg_P_Bachelors,deg_P_Doctorate,deg_P_Edu,deg_P_Masters,race_P_AIAN,race_P_Asian,race_P_Black,race_P_White,race_P_Hispanic,gender_P_Female,incen_certification,incen_excellence,incen_prof_dev,incen_location,incen_reten,incen_reten_gen_elem,incen_reten_spec_ed,incen_reten_english,incen_reten_soc_studies,incen_reten_STEM_comp_sci,incen_reten_STEM_math,incen_reten_STEM_phys_sci,incen_reten_STEM_biology,incen_reten_esl,incen_reten_foreign_lang,incen_reten_music_art,incen_reten_voc_ed
119017,100096,104075,0,2,2,2,4,5,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,14,0,0,0,0,40,6,5,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,0,17.19,3,2,1,1,2,1,1,1,2,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,5,4,3,0,23,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
145091,100099,104789,0,4,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,55,10,10,10,10,38,39,39,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,4,1,4,0,9.79,1,2,2,2,2,2,2,2,2,2,5,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,2,3,3,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140146,100102,108634,0,3,3,3,5,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,2,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,5,2,22,0,0,12,0,48,27,27,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,1,2,1,2,0,15.78,1,2,3,3,4,2,3,3,4,4,2,4,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4,4,2,3,24,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1
120276,100136,100180,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,4,3,23,0,0,0,0,41,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3,3,1,4,1,4,0,10.63,3,3,3,3,3,3,3,3,1,2,2,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,3,2,1,0,24,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135020,100146,105412,0,3,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,3,3,3,18,10,1,1,45,12,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,4,3,4,3,4,0,16.27,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,4,3,3,0,15,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133931,100154,105289,0,4,3,2,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,5,3,14,8,0,3,35,17,14,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,3,2,17.27,3,4,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,2,0,2,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112411,100167,111208,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,23,15,0,10,0,40,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,1,3,1,3,0,14.25,4,6,2,3,2,5,4,4,2,2,3,2,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,4,3,10,1,18,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147351,100174,104984,0,2,4,4,1,3,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,4,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,13,10,0,3,40,12,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,4,1,4,1,4,0,12.75,4,2,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,3,3,13,0,11,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140404,100190,104264,0,1,4,3,4,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,4,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,5,3,10,8,5,5,35,7,7,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,18.12,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3,4,3,4,15,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147167,100191,100327,0,4,4,4,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,15,3,1,1,40,30,30,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,4,0,20.37,5,4,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,5,3,2,0,15,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
127699,100192,109693,0,1,2,1,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,4,4,16,0,0,0,0,40,5,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,3,1,3,0,24.32,1,1,1,1,1,1,1,1,1,1,1,3,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,3,5,16,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104162,100200,105764,0,4,4,4,5,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,0,0,0,40,11,10,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,1,1,1,1,0,12.95,1,5,3,3,2,4,3,3,2,3,2,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,5,6,1,0,14,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148294,100208,105177,0,4,3,3,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,2,20,0,0,0,0,32,30,30,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,1,2,1,2,0,24.16,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,4,2,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107557,100220,106473,0,3,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,2,4,48,0,0,0,0,14,7,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,1,3,1,3,0,24.19,1,5,4,4,2,4,3,5,2,2,2,5,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4,4,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133114,100220,106473,0,3,4,4,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,3,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,55,0,0,0,0,40,13,13,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,3,1,3,1,3,0,24.19,1,5,4,4,2,4,3,5,2,2,2,5,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4,4,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120874,100224,107527,0,4,3,3,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4,32,0,0,0,0,40,25,25,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,1,4,1,4,0,14.43,2,3,3,3,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,4,4,4,5,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116655,100229,110424,0,4,4,4,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,27,0,0,0,0,40,35,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,1,1,1,0,17.87,1,4,5,3,2,5,4,5,4,4,3,4,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,5,6,0,8,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114732,100245,102052,0,3,2,2,3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3,3,32,0,0,0,0,38,12,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,1,2,0,13.23,1,5,2,3,2,2,2,2,2,5,2,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,3,3,0,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144804,100245,102052,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,4,3,27,0,0,0,0,18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,1,2,1,2,0,13.23,1,5,2,3,2,2,2,2,2,5,2,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,3,3,0,14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138559,100246,101698,0,4,4,4,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22,0,0,0,0,35,31,31,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,5,1,2,1,2,0,16.82,1,5,1,1,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,4,0,7,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148792,100252,105835,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,4,23,0,0,0,0,45,4,2,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,1,2,0,10.35,3,4,4,2,2,2,2,2,2,5,2,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,2,6,10,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114294,100284,108240,0,2,2,2,3,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4,3,7,6,1,1,36,7,3,4,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,1,4,0,20.28,3,5,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,5,3,5,27,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118221,100289,108997,0,4,2,2,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,4,2,47,0,0,0,0,40,14,14,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,3,1,3,0,13.21,1,4,2,2,4,5,2,2,1,2,2,4,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,4,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
107917,100295,100781,0,3,2,2,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,5,25,8,8,8,8,40,6,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,3,2,2,1,2,0,13.32,1,4,3,3,2,2,3,2,2,3,3,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,5,6,7,14,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125938,100295,100781,0,4,4,4,5,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,2,2,32,0,0,0,0,40,32,32,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,3,2,2,1,2,0,13.32,1,4,3,3,2,2,3,2,2,3,3,2,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,5,6,7,14,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118877,100302,104301,0,1,2,2,2,2,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,4,5,3,10,5,4,2,35,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,3,3,4,18.6,3,6,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,3,2,5,8,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109800,100309,103188,0,4,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,12,22,0,0,0,22,34,8,26,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,2,14.68,3,1,1,1,4,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,4,5,12,2,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143979,100310,101367,0,1,1,1,2,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,5,64,0,0,0,0,40,5,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,2,1,2,0,20.44,1,5,3,3,4,3,4,3,6,3,4,4,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4,4,0,9,18,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142649,100311,110278,0,4,4,4,5,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,4,2,49,0,0,0,0,37,24,23,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,4,1,4,0,11.43,1,6,3,1,1,1,1,1,3,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,5,5,19,2,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
130452,100316,106973,0,4,2,2,3,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,3,10,5,5,5,35,30,30,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,4,0,19.75,3,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,3,1,5,9,3,9,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124277,100322,102022,0,4,4,4,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,56,5,5,5,3,30,38,38,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,1,3,1,3,0,13.21,1,5,4,2,2,5,2,2,1,4,2,4,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,5,6,28,0,10,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119025,100335,108231,0,4,3,3,4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,32,0,0,0,0,40,36,35,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,3,1,3,3,17.93,1,1,3,3,3,4,1,1,1,3,3,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,4,4,17,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115495,100338,103122,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,3,2,32,0,0,0,0,40,9,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,4,1,4,0,8.98,3,2,2,2,2,2,3,3,2,5,2,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,7,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
122619,100363,106941,0,2,1,1,2,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,4,5,3,20,5,5,5,35,10,10,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,1,4,4,11.53,4,1,1,1,2,1,1,1,2,1,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,4,2,3,13,14,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130288,100376,110874,0,4,3,3,4,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,32,0,0,0,0,35,33,33,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,5,1,4,1,4,2,16.78,1,2,4,4,2,4,2,2,2,2,2,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,3,3,1,0,13,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118442,100377,109059,0,4,3,3,4,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,18,0,0,0,0,38,30,30,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,4,1,4,1,4,0,16.08,1,4,5,5,4,5,4,4,2,5,2,5,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3,5,2,7,11,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
128790,100377,109059,0,4,3,3,4,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,4,2,16,0,0,0,0,40,25,23,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,4,4,1,4,1,4,0,16.08,1,4,5,5,4,5,4,4,2,5,2,5,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3,5,2,7,11,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
138133,100399,104346,0,4,3,2,4,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,20,0,0,0,0,40,30,30,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,2,1,1,3,1,3,0,15.59,1,2,3,3,1,4,5,4,1,5,2,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4,3,1,4,7,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127434,100402,101077,0,4,1,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,5,4,32,0,0,0,0,42,26,26,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,11.79,1,1,4,1,1,1,1,1,1,1,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138342,100402,101077,0,4,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,4,5,6,0,0,0,0,40,8,8,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,11.79,1,1,4,1,1,1,1,1,1,1,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
